"datNorm" "datExp"
0.509438923892858 0.943612540617345
-0.0350570136982794 0.64258175917921
-2.80567745409158 0.0250426184196204
-1.90463654093938 0.098605155176466
-0.31588830578771 0.515288982821564
0.627396908960348 1.01865473035043
-2.91094825231269 0.0207793507929992
-2.4997712290497 0.0416721541665926
-1.07442742773336 0.258039229758776
0.016436510829679 0.667937618722474
-2.18570230101301 0.0669843996235684
-0.342939141111887 0.503988689061429
-2.88821155534877 0.0216449798181817
-0.577093642330149 0.412993265239232
-1.04644223130715 0.265457578863121
-0.100298642612403 0.611363619691791
-2.00233252529853 0.0865392981286459
-0.421387079734796 0.472150279482538
-2.06370744828713 0.0795602693488922
-1.65838308322457 0.134670030866313
-2.46068457678424 0.0443220965465669
-1.21640083418265 0.222643151921856
-1.8460240316905 0.106433577231951
-0.467437335934925 0.454100245806305
-1.67345596098423 0.132215603455798
-2.46367772807459 0.0441145186056444
-2.65457821105846 0.0323995615407358
-1.95183638284881 0.0926256330899804
0.465166495448343 0.916368093899995
1.58187270190678 1.76148516585712
-1.22739183335144 0.220055700415601
-3.40211245957807 0.00801593883656777
-2.92594480794678 0.0202243184897863
-2.37493704122511 0.0506082410202757
-0.685516688472793 0.374894222060354
0.285059866991529 0.810650229049635
0.173062490091576 0.748998547729776
0.402285238292682 0.878528945263456
0.356280851069649 0.851478932448012
0.105357987663717 0.7132264268013
-3.35448886733301 0.00884523019868745
-0.829059938509489 0.328237974046926
-1.31351252126414 0.200519985695851
-0.510401244877865 0.437681768731171
0.747730074069327 1.09891851172967
-1.97653844762619 0.089608723511658
-1.05112902055556 0.264204883466909
-1.67522521320023 0.131929699813556
-0.612705463626883 0.400203468398783
-1.21012567730266 0.224130109555489
0.467843294996466 0.918001154845398
-2.01233323110844 0.0853711848203931
0.148607991191291 0.735948460631522
0.0830522579830212 0.701685932692817
-0.579460431979962 0.412134798433806
-2.83529163498823 0.0237761685498488
-0.300693919278956 0.521709226995138
-2.12658948902982 0.0728685962275063
-1.89885353506021 0.099357484186607
-2.40289022741162 0.0484856985029188
-3.56584928655604 0.00565565772571098
-0.428884736370591 0.46917940659838
-1.73199778055956 0.122997487292637
-2.24716334190973 0.0612665724669157
-2.7693560033683 0.0266713437311498
-0.247537135571358 0.544585203510614
-3.13182240430372 0.0137716864816942
0.507240578499524 0.942247912218861
-3.44683639360075 0.00729913962075843
-0.866806999764283 0.316667344482109
-0.455272279337388 0.45882286633987
-0.282159003399572 0.529612249162271
-0.411408232233392 0.476123718528627
-1.67752358920284 0.131558979012648
2.49708531395054 2.71042831913085
-0.295872477346103 0.523757473803398
-2.85238250885655 0.0230696972804437
-2.41505078876336 0.0475847320253448
-0.956269646048553 0.290377343743216
-0.988532589878869 0.281281387351466
-1.64201932891993 0.137372793901316
-2.50240723658669 0.0414981256959314
-0.559031707896238 0.419584347450642
-1.21473566404669 0.223037042223215
-0.778202946273003 0.344283308751202
0.400973851114274 0.877750472898169
-0.0829193957402682 0.619580999405598
-0.0608629206663271 0.630112858873501
0.811754931146822 1.14316597945599
-1.42529997502754 0.177064081967618
-2.10160112004066 0.0754733826183448
-1.83792753846002 0.107550849811376
-2.34288524814286 0.0531320969864159
-1.91938339391343 0.0967062901292257
0.379858898528478 0.865275890524686
-1.78768466641167 0.114683189483766
-0.026847219188788 0.646581835137116
-0.541303443163345 0.426122257725122
-0.689273967769277 0.37361854688691
-2.11363943316143 0.0742096560568356
-3.06181426811886 0.015735886380252
2.52918971787394 2.74805037280336
0.268345785671813 0.80125215314857
-0.635907874443507 0.392016304604624
-1.39202293950591 0.183826690909154
-2.05039225471428 0.0810361614475842
0.139417239360776 0.731081725382735
-0.438845341102915 0.465251941534051
-0.251753605941824 0.542746981903202
-1.04238426486961 0.26654556502911
-2.63863781914689 0.0332689214988574
-1.31525503958325 0.200138062517469
-0.44659042453754 0.462213270961866
-0.181519765588594 0.573901861994653
-1.13032648109035 0.243660622494445
-0.620914029571049 0.397293897135329
0.0985435958647305 0.709687978966716
0.32779896774085 0.834998779711367
-4.72793570978052 0.000294458522864861
-1.52278733652528 0.158294179141143
-0.291986489091637 0.525412180658865
1.24666278723073 1.47257546488449
-2.24246874798143 0.0616893260518038
-2.60847235385423 0.0349659691293154
-0.693882456677166 0.372057909814963
-0.73140763764517 0.359515350385828
-2.73642970060541 0.0282221453368242
-0.3581415977788 0.497710655955304
0.733158395413932 1.08899815579115
0.552786543612841 0.970773481955918
-1.43908362157671 0.174316582733637
-2.47753904875013 0.0431633476645136
0.247050503483387 0.789378780710442
-2.25693665190134 0.0603937700582261
0.439972049655799 0.90108675894517
1.10279022011724 1.35798539357168
-0.899478007275957 0.306882965041919
-0.421770235607292 0.471998154408822
-1.92800991379802 0.0956084816131532
-0.0430201121572527 0.638717237130383
-0.754737589714079 0.351864915842709
-1.84350688659526 0.106779985723333
-0.299186501411491 0.522349039226754
1.39899364228875 1.60003922795953
-0.72840445247769 0.360508354498745
-0.812852057981433 0.333294423730956
-1.83223269559198 0.108341998018359
-0.336879751024112 0.506505543919784
-0.106880277107685 0.608270265514071
-1.00414326222673 0.276952508142795
-2.20008984411779 0.065609972908513
0.170158383876704 0.747441099251171
0.252012450755468 0.792135294887104
-1.34289675736073 0.194149371704727
1.52358657427566 1.70902718463324
1.79806412533938 1.96431238793796
-0.486127161298246 0.446908195483228
0.980411777581666 1.26490450619015
-3.51888791868122 0.00626095563986057
-3.2291854717915 0.0113879006439607
-0.937848800964087 0.295661660462104
-1.6360086799826 0.138375589461502
-0.0382867755993713 0.641012521694919
-0.932653924967377 0.297163904301129
-0.103598039685126 0.609811632798306
-2.95152707150325 0.0193060169731453
-1.07513517557229 0.257853532619085
-2.15410091646365 0.0700820786671459
-1.07120230892038 0.258886620479059
-1.57793828592523 0.148345052243945
-2.62651963753103 0.0339424356956864
-0.320847312729518 0.513204967139259
0.0855507892251294 0.702972606100957
-0.782439775599642 0.342926447513331
-3.24439383101655 0.0110493423164435
-1.59843756126295 0.144767150231954
0.294514833224327 0.815997439771483
-0.994510152061684 0.27961824752013
-0.0532073170687271 0.633795364185607
2.55009908716232 2.77271313730523
0.0158957643836782 0.667668048201834
0.50272526963316 0.939448897693243
-0.916282504032218 0.301932859117702
-0.240975006903388 0.547454184866348
-0.934098755989503 0.296745559385377
0.0328621178391058 0.67615955387752
0.716543527271032 1.07775452131965
-1.57133738138959 0.149510913458896
-0.568640991226173 0.416069007419351
-0.774049799732314 0.345616941444127
2.31584770664412 2.50360203907768
-0.560949171268236 0.418881293618477
-1.85766948229158 0.104841980038013
-1.46309668357771 0.169604347904292
0.67321473186452 1.04877167177373
-1.44349287497447 0.173444269532308
-0.714007092231191 0.365294879681675
-0.29837720126006 0.522692754365399
-0.716879521987074 0.364336471571411
-1.38039249664306 0.186233784790418
-1.76106749007731 0.118602838479709
-1.10860501711064 0.249178857918143
-0.141251070513867 0.592281746420233
